"","subject","array_no","gender","age","language.test","language","os_system","browser","system_format","prolificid","fingers_l","fingers_r","handedness","CH01","CH01_01","CH01_02","CH01_03","CH01_04","CH02","CH02_01","CH02_02","CH02_03","CH02_04","CH03","keyboard_type","AY01_01","TT01_01","TT04_01","TT07_01","TT02_01","TT02_02","TT05_01","TT05_02","TT08_01","TT08_02","TT03_01","TT03_02","TT03_03","TT03_04","TT03_05","TT03_06","TT03_07","TT03_08","TT03_09","TT03_10","TT03_11","TT03_12","TT03_13","TT03_14","TT03_15","TT03_16","TT03_17","TT03_18","TT03_19","TT03_20","TT03_21","TT03_22","TT03_23","TT06_01","TT06_02","TT06_03","TT06_04","TT06_05","TT06_06","TT06_07","TT06_08","TT06_09","TT06_10","TT06_11","TT06_12","TT06_13","TT06_14","TT06_15","TT06_16","TT06_17","TT06_18","TT06_19","TT06_20","TT06_21","TT06_22","TT06_23","TT09_01","TT09_02","TT09_03","TT09_04","TT09_05","TT09_06","TT09_07","TT09_08","TT09_09","TT09_10","TT09_11","TT09_12","TT09_13","TT09_14","TT09_15","TT09_16","TT09_17","TT09_18","TT09_19","TT09_20","TT09_21","TT09_22","TT09_23","comments","time_wo_outlier","FINISHED","attcheck","cheat","timetotal","trial","fam_typed","word","letters.01","letters.02","letters.03","letters.04","letters.05","letters.06","letters.07","letters.08","letters.09","letters.10","letters.11","letters.12","letters.13","letters.14","letters.15","letters.16","letters.17","letters.18","letters.19","letters.20","letters.21","letters.22","letters.23","letters.24","letters.25","letters.26","letters.27","letters.28","letters.29","letters.30","letters.31","letters.32","letters.33","letters.34","letters.35","letters.36","letters.37","letters.38","letters.39","letters.40","timing.01","timing.02","timing.03","timing.04","timing.05","timing.06","timing.07","timing.08","timing.09","timing.10","timing.11","timing.12","timing.13","timing.14","timing.15","timing.16","timing.17","timing.18","timing.19","timing.20","timing.21","timing.22","timing.23","timing.24","timing.25","timing.26","timing.27","timing.28","timing.29","timing.30","timing.31","timing.32","timing.33","timing.34","timing.35","timing.36","timing.37","timing.38","timing.39","timing.40","item","category","supercategory","PosOr"
"1","1",14,1,27,3,1,-2,-2,1,"1,23457E+23",5,5,2,2,2,2,1,1,2,2,2,1,1,1,2,NA,"DER FUCHS IST NAH MIT HUND UND WOLF VERWANDT. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄNGEREN KÖRPER UND ETWAS KÜRZERE BEINE.","DER SCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST ROT ODER BRAUN, XXXDER BAUCH WEIß UND DIE SCHWANZSPITZE HELL ODER DUNKEL.","TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN OHREN, die ihm auf der Jagd behilflich sind.- Füchse hören Mäuse aus hundert Meter Entfernung quiecken.","DER FUCHS IST NAH MIT ShiftHUND UND WOLF VERWANDT Backspace. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄMMBackspaceBackspaceNGEREN KÖRPER UNDETWASKÜRZEREBEINE.",181574,"DER WANBackspaceBackspaceBackspaceSCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST OBackspaceROT ODER BRAUN, DER BAUCH WEIß UNDDIESCHABackspaceWANZSPUTZEBackspaceBackspaceBackspaceBackspaceITZEHELLODERDUNKEL.XXX",33265,"TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN ShiftOHREN Backspace, die ihm aud BackspaceBackspacef der ShiftJagd behilflich sind.- ShiftFüchse hören ShiftMöuBackspaceBackspaceäuse aus hunter BackspaceBackspaceBackspaceBackspacedertShiftMeterShiftEntfernungquiecken.",38081,"DER : 169","FUCHS : 607","IST : 935","NAH : 215","MIT : 303","ShiftHUND : 393","UND : 158","WOLF : 1281","VERWANDT : 1034","Backspace : 0","DIE : 414","TIERE : 664","SEHEN : 562","HUNDEN : 664","AUCH : 303","RECHT : 754","ÄHNLICH : 933","FÜCHSE : 922","HABEN : 529","JEDOCH : 753","EINEN : 337","LÄMMBackspaceBackspaceNGEREN : 2553","KÖRPER : 1113","DER : 258","WANBackspaceBackspaceBackspaceSCHWANZ : 2936","EINES : 428","FUCHES : 832","IST : 263","FAST : 348","HALB : 450","SO : 112","LANG : 461","WIE : 259","DAS : 236","GANZE : 416","TIER : 416","DAS : 292","FELL : 383","IST : 201","MEIST : 507","OBackspaceROT : 799","ODER : 495","BRAUN : 405","DER : 359","BAUCH : 506","WEIß : 664","TYPISCH : 2317","FÜR : 259","DEN : 237","FUCHS : 562","SIND : 292","ZUDEM : 574","SEINE : 462","AUFGESTELLTEN : 1823","ShiftOHREN : 1540","Backspace : 0","die : 248","ihm : 483","aud : 428","BackspaceBackspacef : 810","der : 314","ShiftJagd : 899","behilflich : 1417","sind- : 596","ShiftFüchse : 1372","hören : 1395","ShiftMöuBackspaceBackspaceäuse : 2890","aus : 237","hunter : 1157","Kirsten war's",0,1,1,1,22.5333333333333,1,"AAL ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"birne","Obst","Lebensmittel",NA
"2","1",14,1,27,3,1,-2,-2,1,"1,23457E+23",5,5,2,2,2,2,1,1,2,2,2,1,1,1,2,NA,"DER FUCHS IST NAH MIT HUND UND WOLF VERWANDT. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄNGEREN KÖRPER UND ETWAS KÜRZERE BEINE.","DER SCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST ROT ODER BRAUN, XXXDER BAUCH WEIß UND DIE SCHWANZSPITZE HELL ODER DUNKEL.","TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN OHREN, die ihm auf der Jagd behilflich sind.- Füchse hören Mäuse aus hundert Meter Entfernung quiecken.","DER FUCHS IST NAH MIT ShiftHUND UND WOLF VERWANDT Backspace. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄMMBackspaceBackspaceNGEREN KÖRPER UNDETWASKÜRZEREBEINE.",181574,"DER WANBackspaceBackspaceBackspaceSCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST OBackspaceROT ODER BRAUN, DER BAUCH WEIß UNDDIESCHABackspaceWANZSPUTZEBackspaceBackspaceBackspaceBackspaceITZEHELLODERDUNKEL.XXX",33265,"TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN ShiftOHREN Backspace, die ihm aud BackspaceBackspacef der ShiftJagd behilflich sind.- ShiftFüchse hören ShiftMöuBackspaceBackspaceäuse aus hunter BackspaceBackspaceBackspaceBackspacedertShiftMeterShiftEntfernungquiecken.",38081,"DER : 169","FUCHS : 607","IST : 935","NAH : 215","MIT : 303","ShiftHUND : 393","UND : 158","WOLF : 1281","VERWANDT : 1034","Backspace : 0","DIE : 414","TIERE : 664","SEHEN : 562","HUNDEN : 664","AUCH : 303","RECHT : 754","ÄHNLICH : 933","FÜCHSE : 922","HABEN : 529","JEDOCH : 753","EINEN : 337","LÄMMBackspaceBackspaceNGEREN : 2553","KÖRPER : 1113","DER : 258","WANBackspaceBackspaceBackspaceSCHWANZ : 2936","EINES : 428","FUCHES : 832","IST : 263","FAST : 348","HALB : 450","SO : 112","LANG : 461","WIE : 259","DAS : 236","GANZE : 416","TIER : 416","DAS : 292","FELL : 383","IST : 201","MEIST : 507","OBackspaceROT : 799","ODER : 495","BRAUN : 405","DER : 359","BAUCH : 506","WEIß : 664","TYPISCH : 2317","FÜR : 259","DEN : 237","FUCHS : 562","SIND : 292","ZUDEM : 574","SEINE : 462","AUFGESTELLTEN : 1823","ShiftOHREN : 1540","Backspace : 0","die : 248","ihm : 483","aud : 428","BackspaceBackspacef : 810","der : 314","ShiftJagd : 899","behilflich : 1417","sind- : 596","ShiftFüchse : 1372","hören : 1395","ShiftMöuBackspaceBackspaceäuse : 2890","aus : 237","hunter : 1157","Kirsten war's",0,1,1,1,22.5333333333333,2,"AMEISE ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tasse","Trinkgefässe","Misc II",NA
"3","1",14,1,27,3,1,-2,-2,1,"1,23457E+23",5,5,2,2,2,2,1,1,2,2,2,1,1,1,2,NA,"DER FUCHS IST NAH MIT HUND UND WOLF VERWANDT. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄNGEREN KÖRPER UND ETWAS KÜRZERE BEINE.","DER SCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST ROT ODER BRAUN, XXXDER BAUCH WEIß UND DIE SCHWANZSPITZE HELL ODER DUNKEL.","TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN OHREN, die ihm auf der Jagd behilflich sind.- Füchse hören Mäuse aus hundert Meter Entfernung quiecken.","DER FUCHS IST NAH MIT ShiftHUND UND WOLF VERWANDT Backspace. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄMMBackspaceBackspaceNGEREN KÖRPER UNDETWASKÜRZEREBEINE.",181574,"DER WANBackspaceBackspaceBackspaceSCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST OBackspaceROT ODER BRAUN, DER BAUCH WEIß UNDDIESCHABackspaceWANZSPUTZEBackspaceBackspaceBackspaceBackspaceITZEHELLODERDUNKEL.XXX",33265,"TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN ShiftOHREN Backspace, die ihm aud BackspaceBackspacef der ShiftJagd behilflich sind.- ShiftFüchse hören ShiftMöuBackspaceBackspaceäuse aus hunter BackspaceBackspaceBackspaceBackspacedertShiftMeterShiftEntfernungquiecken.",38081,"DER : 169","FUCHS : 607","IST : 935","NAH : 215","MIT : 303","ShiftHUND : 393","UND : 158","WOLF : 1281","VERWANDT : 1034","Backspace : 0","DIE : 414","TIERE : 664","SEHEN : 562","HUNDEN : 664","AUCH : 303","RECHT : 754","ÄHNLICH : 933","FÜCHSE : 922","HABEN : 529","JEDOCH : 753","EINEN : 337","LÄMMBackspaceBackspaceNGEREN : 2553","KÖRPER : 1113","DER : 258","WANBackspaceBackspaceBackspaceSCHWANZ : 2936","EINES : 428","FUCHES : 832","IST : 263","FAST : 348","HALB : 450","SO : 112","LANG : 461","WIE : 259","DAS : 236","GANZE : 416","TIER : 416","DAS : 292","FELL : 383","IST : 201","MEIST : 507","OBackspaceROT : 799","ODER : 495","BRAUN : 405","DER : 359","BAUCH : 506","WEIß : 664","TYPISCH : 2317","FÜR : 259","DEN : 237","FUCHS : 562","SIND : 292","ZUDEM : 574","SEINE : 462","AUFGESTELLTEN : 1823","ShiftOHREN : 1540","Backspace : 0","die : 248","ihm : 483","aud : 428","BackspaceBackspacef : 810","der : 314","ShiftJagd : 899","behilflich : 1417","sind- : 596","ShiftFüchse : 1372","hören : 1395","ShiftMöuBackspaceBackspaceäuse : 2890","aus : 237","hunter : 1157","Kirsten war's",0,1,1,1,22.5333333333333,4,"APFEL ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spinne","Insekten","Tiere",NA
"4","1",14,1,27,3,1,-2,-2,1,"1,23457E+23",5,5,2,2,2,2,1,1,2,2,2,1,1,1,2,NA,"DER FUCHS IST NAH MIT HUND UND WOLF VERWANDT. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄNGEREN KÖRPER UND ETWAS KÜRZERE BEINE.","DER SCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST ROT ODER BRAUN, XXXDER BAUCH WEIß UND DIE SCHWANZSPITZE HELL ODER DUNKEL.","TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN OHREN, die ihm auf der Jagd behilflich sind.- Füchse hören Mäuse aus hundert Meter Entfernung quiecken.","DER FUCHS IST NAH MIT ShiftHUND UND WOLF VERWANDT Backspace. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄMMBackspaceBackspaceNGEREN KÖRPER UNDETWASKÜRZEREBEINE.",181574,"DER WANBackspaceBackspaceBackspaceSCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST OBackspaceROT ODER BRAUN, DER BAUCH WEIß UNDDIESCHABackspaceWANZSPUTZEBackspaceBackspaceBackspaceBackspaceITZEHELLODERDUNKEL.XXX",33265,"TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN ShiftOHREN Backspace, die ihm aud BackspaceBackspacef der ShiftJagd behilflich sind.- ShiftFüchse hören ShiftMöuBackspaceBackspaceäuse aus hunter BackspaceBackspaceBackspaceBackspacedertShiftMeterShiftEntfernungquiecken.",38081,"DER : 169","FUCHS : 607","IST : 935","NAH : 215","MIT : 303","ShiftHUND : 393","UND : 158","WOLF : 1281","VERWANDT : 1034","Backspace : 0","DIE : 414","TIERE : 664","SEHEN : 562","HUNDEN : 664","AUCH : 303","RECHT : 754","ÄHNLICH : 933","FÜCHSE : 922","HABEN : 529","JEDOCH : 753","EINEN : 337","LÄMMBackspaceBackspaceNGEREN : 2553","KÖRPER : 1113","DER : 258","WANBackspaceBackspaceBackspaceSCHWANZ : 2936","EINES : 428","FUCHES : 832","IST : 263","FAST : 348","HALB : 450","SO : 112","LANG : 461","WIE : 259","DAS : 236","GANZE : 416","TIER : 416","DAS : 292","FELL : 383","IST : 201","MEIST : 507","OBackspaceROT : 799","ODER : 495","BRAUN : 405","DER : 359","BAUCH : 506","WEIß : 664","TYPISCH : 2317","FÜR : 259","DEN : 237","FUCHS : 562","SIND : 292","ZUDEM : 574","SEINE : 462","AUFGESTELLTEN : 1823","ShiftOHREN : 1540","Backspace : 0","die : 248","ihm : 483","aud : 428","BackspaceBackspacef : 810","der : 314","ShiftJagd : 899","behilflich : 1417","sind- : 596","ShiftFüchse : 1372","hören : 1395","ShiftMöuBackspaceBackspaceäuse : 2890","aus : 237","hunter : 1157","Kirsten war's",0,1,1,1,22.5333333333333,5,"ARM ","KANNE ","K","A","N","N","E"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988,1099,1222,1346,1391,1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kanne","Trinkgefässe","Misc II","2"
"5","1",14,1,27,3,1,-2,-2,1,"1,23457E+23",5,5,2,2,2,2,1,1,2,2,2,1,1,1,2,NA,"DER FUCHS IST NAH MIT HUND UND WOLF VERWANDT. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄNGEREN KÖRPER UND ETWAS KÜRZERE BEINE.","DER SCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST ROT ODER BRAUN, XXXDER BAUCH WEIß UND DIE SCHWANZSPITZE HELL ODER DUNKEL.","TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN OHREN, die ihm auf der Jagd behilflich sind.- Füchse hören Mäuse aus hundert Meter Entfernung quiecken.","DER FUCHS IST NAH MIT ShiftHUND UND WOLF VERWANDT Backspace. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄMMBackspaceBackspaceNGEREN KÖRPER UNDETWASKÜRZEREBEINE.",181574,"DER WANBackspaceBackspaceBackspaceSCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST OBackspaceROT ODER BRAUN, DER BAUCH WEIß UNDDIESCHABackspaceWANZSPUTZEBackspaceBackspaceBackspaceBackspaceITZEHELLODERDUNKEL.XXX",33265,"TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN ShiftOHREN Backspace, die ihm aud BackspaceBackspacef der ShiftJagd behilflich sind.- ShiftFüchse hören ShiftMöuBackspaceBackspaceäuse aus hunter BackspaceBackspaceBackspaceBackspacedertShiftMeterShiftEntfernungquiecken.",38081,"DER : 169","FUCHS : 607","IST : 935","NAH : 215","MIT : 303","ShiftHUND : 393","UND : 158","WOLF : 1281","VERWANDT : 1034","Backspace : 0","DIE : 414","TIERE : 664","SEHEN : 562","HUNDEN : 664","AUCH : 303","RECHT : 754","ÄHNLICH : 933","FÜCHSE : 922","HABEN : 529","JEDOCH : 753","EINEN : 337","LÄMMBackspaceBackspaceNGEREN : 2553","KÖRPER : 1113","DER : 258","WANBackspaceBackspaceBackspaceSCHWANZ : 2936","EINES : 428","FUCHES : 832","IST : 263","FAST : 348","HALB : 450","SO : 112","LANG : 461","WIE : 259","DAS : 236","GANZE : 416","TIER : 416","DAS : 292","FELL : 383","IST : 201","MEIST : 507","OBackspaceROT : 799","ODER : 495","BRAUN : 405","DER : 359","BAUCH : 506","WEIß : 664","TYPISCH : 2317","FÜR : 259","DEN : 237","FUCHS : 562","SIND : 292","ZUDEM : 574","SEINE : 462","AUFGESTELLTEN : 1823","ShiftOHREN : 1540","Backspace : 0","die : 248","ihm : 483","aud : 428","BackspaceBackspacef : 810","der : 314","ShiftJagd : 899","behilflich : 1417","sind- : 596","ShiftFüchse : 1372","hören : 1395","ShiftMöuBackspaceBackspaceäuse : 2890","aus : 237","hunter : 1157","Kirsten war's",0,1,1,1,22.5333333333333,6,"ARMBAND ","APFEL ","A","P","F","E","L"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785,909,1168,1280,1403,1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apfel","Obst","Lebensmittel","2"
"6","1",14,1,27,3,1,-2,-2,1,"1,23457E+23",5,5,2,2,2,2,1,1,2,2,2,1,1,1,2,NA,"DER FUCHS IST NAH MIT HUND UND WOLF VERWANDT. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄNGEREN KÖRPER UND ETWAS KÜRZERE BEINE.","DER SCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST ROT ODER BRAUN, XXXDER BAUCH WEIß UND DIE SCHWANZSPITZE HELL ODER DUNKEL.","TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN OHREN, die ihm auf der Jagd behilflich sind.- Füchse hören Mäuse aus hundert Meter Entfernung quiecken.","DER FUCHS IST NAH MIT ShiftHUND UND WOLF VERWANDT Backspace. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄMMBackspaceBackspaceNGEREN KÖRPER UNDETWASKÜRZEREBEINE.",181574,"DER WANBackspaceBackspaceBackspaceSCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST OBackspaceROT ODER BRAUN, DER BAUCH WEIß UNDDIESCHABackspaceWANZSPUTZEBackspaceBackspaceBackspaceBackspaceITZEHELLODERDUNKEL.XXX",33265,"TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN ShiftOHREN Backspace, die ihm aud BackspaceBackspacef der ShiftJagd behilflich sind.- ShiftFüchse hören ShiftMöuBackspaceBackspaceäuse aus hunter BackspaceBackspaceBackspaceBackspacedertShiftMeterShiftEntfernungquiecken.",38081,"DER : 169","FUCHS : 607","IST : 935","NAH : 215","MIT : 303","ShiftHUND : 393","UND : 158","WOLF : 1281","VERWANDT : 1034","Backspace : 0","DIE : 414","TIERE : 664","SEHEN : 562","HUNDEN : 664","AUCH : 303","RECHT : 754","ÄHNLICH : 933","FÜCHSE : 922","HABEN : 529","JEDOCH : 753","EINEN : 337","LÄMMBackspaceBackspaceNGEREN : 2553","KÖRPER : 1113","DER : 258","WANBackspaceBackspaceBackspaceSCHWANZ : 2936","EINES : 428","FUCHES : 832","IST : 263","FAST : 348","HALB : 450","SO : 112","LANG : 461","WIE : 259","DAS : 236","GANZE : 416","TIER : 416","DAS : 292","FELL : 383","IST : 201","MEIST : 507","OBackspaceROT : 799","ODER : 495","BRAUN : 405","DER : 359","BAUCH : 506","WEIß : 664","TYPISCH : 2317","FÜR : 259","DEN : 237","FUCHS : 562","SIND : 292","ZUDEM : 574","SEINE : 462","AUFGESTELLTEN : 1823","ShiftOHREN : 1540","Backspace : 0","die : 248","ihm : 483","aud : 428","BackspaceBackspacef : 810","der : 314","ShiftJagd : 899","behilflich : 1417","sind- : 596","ShiftFüchse : 1372","hören : 1395","ShiftMöuBackspaceBackspaceäuse : 2890","aus : 237","hunter : 1157","Kirsten war's",0,1,1,1,22.5333333333333,8,"AUTO ",NA,"B","Backspace","M","A","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685,5011,5225,5304,5495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marienkäfer","Insekten","Tiere",NA
"7","1",14,1,27,3,1,-2,-2,1,"1,23457E+23",5,5,2,2,2,2,1,1,2,2,2,1,1,1,2,NA,"DER FUCHS IST NAH MIT HUND UND WOLF VERWANDT. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄNGEREN KÖRPER UND ETWAS KÜRZERE BEINE.","DER SCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST ROT ODER BRAUN, XXXDER BAUCH WEIß UND DIE SCHWANZSPITZE HELL ODER DUNKEL.","TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN OHREN, die ihm auf der Jagd behilflich sind.- Füchse hören Mäuse aus hundert Meter Entfernung quiecken.","DER FUCHS IST NAH MIT ShiftHUND UND WOLF VERWANDT Backspace. DIE TIERE SEHEN HUNDEN AUCH RECHT ÄHNLICH. FÜCHSE HABEN JEDOCH EINEN LÄMMBackspaceBackspaceNGEREN KÖRPER UNDETWASKÜRZEREBEINE.",181574,"DER WANBackspaceBackspaceBackspaceSCHWANZ EINES FUCHES IST FAST HALB SO LANG WIE DAS GANZE TIER. DAS FELL IST MEIST OBackspaceROT ODER BRAUN, DER BAUCH WEIß UNDDIESCHABackspaceWANZSPUTZEBackspaceBackspaceBackspaceBackspaceITZEHELLODERDUNKEL.XXX",33265,"TYPISCH FÜR DEN FUCHS SIND ZUDEM SEINE AUFGESTELLTEN ShiftOHREN Backspace, die ihm aud BackspaceBackspacef der ShiftJagd behilflich sind.- ShiftFüchse hören ShiftMöuBackspaceBackspaceäuse aus hunter BackspaceBackspaceBackspaceBackspacedertShiftMeterShiftEntfernungquiecken.",38081,"DER : 169","FUCHS : 607","IST : 935","NAH : 215","MIT : 303","ShiftHUND : 393","UND : 158","WOLF : 1281","VERWANDT : 1034","Backspace : 0","DIE : 414","TIERE : 664","SEHEN : 562","HUNDEN : 664","AUCH : 303","RECHT : 754","ÄHNLICH : 933","FÜCHSE : 922","HABEN : 529","JEDOCH : 753","EINEN : 337","LÄMMBackspaceBackspaceNGEREN : 2553","KÖRPER : 1113","DER : 258","WANBackspaceBackspaceBackspaceSCHWANZ : 2936","EINES : 428","FUCHES : 832","IST : 263","FAST : 348","HALB : 450","SO : 112","LANG : 461","WIE : 259","DAS : 236","GANZE : 416","TIER : 416","DAS : 292","FELL : 383","IST : 201","MEIST : 507","OBackspaceROT : 799","ODER : 495","BRAUN : 405","DER : 359","BAUCH : 506","WEIß : 664","TYPISCH : 2317","FÜR : 259","DEN : 237","FUCHS : 562","SIND : 292","ZUDEM : 574","SEINE : 462","AUFGESTELLTEN : 1823","ShiftOHREN : 1540","Backspace : 0","die : 248","ihm : 483","aud : 428","BackspaceBackspacef : 810","der : 314","ShiftJagd : 899","behilflich : 1417","sind- : 596","ShiftFüchse : 1372","hören : 1395","ShiftMöuBackspaceBackspaceäuse : 2890","aus : 237","hunter : 1157","Kirsten war's",0,1,1,1,22.5333333333333,9,"AXT ",NA,"E","N","Backspace","Backspace","B","A","N","A","N","E"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487,644,937,982,1128,1544,1634,1792,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"banane","Obst","Lebensmittel",NA
